trace_file,num_of_steps,success,done,total_reward,error,early_stop,total_prompt_token,total_in_token_accumulated,total_in_token_message_accumulated,total_out_token_accumulated,total_history_token,total_hint_prompt_token,total_hint_completion_token,expert_difficulty,category
fixed_610.json,15,0,0,0.0,1,0,554,23635,23635,285,2865,,,18.873,beauty
fixed_611.json,6,0,1,0.4,1,1,554,4624,4624,105,1138,,,8.473,food
fixed_612.json,15,0,0,0.0,1,0,554,16867,16867,392,1489,,,14.573,beauty
fixed_613.json,5,0,1,0.3333333333333333,0,1,554,3337,3337,65,991,,,6.073,electronics
fixed_614.json,4,0,1,0.6666666666666666,0,1,554,2317,2317,54,923,,,4.473,furniture
fixed_615.json,5,0,1,0.3333333333333333,0,1,554,3812,3812,79,1203,,,6.073,electronics
fixed_616.json,6,0,1,0.5,0,1,554,4187,4187,82,974,,,7.673,fashion
fixed_617.json,5,1,1,1.0,0,1,554,3291,3291,89,996,,,6.073,food
fixed_618.json,6,1,1,1.0,0,1,554,4621,4621,88,1110,,,7.673,food
fixed_619.json,5,0,1,0.75,0,1,554,3446,3446,76,1024,,,6.073,fashion
fixed_620.json,5,1,1,1.0,0,1,554,3348,3348,67,999,,,6.073,fashion
fixed_621.json,5,0,1,0.3333333333333333,0,1,554,3529,3529,77,1076,,,6.073,electronics
fixed_622.json,5,0,1,0.6666666666666666,0,1,554,3697,3697,82,1138,,,6.073,furniture
fixed_623.json,4,1,1,1.0,0,1,554,2391,2391,47,968,,,4.473,beauty
fixed_624.json,15,0,1,0.6666666666666666,1,0,554,15956,15956,308,1528,,,10.773,food
fixed_625.json,5,0,1,0.0333333333333333,0,1,554,3178,3178,70,931,,,6.073,fashion
fixed_626.json,6,1,1,1.0,0,1,554,4489,4489,86,1072,,,7.673,fashion
fixed_627.json,11,0,1,0.75,1,1,554,11722,11722,158,1566,,,12.573,furniture
fixed_628.json,4,1,1,1.0,0,1,554,2352,2352,51,944,,,4.473,beauty
fixed_629.json,4,0,1,0.6666666666666666,0,1,554,2421,2421,49,992,,,4.473,beauty
fixed_630.json,6,0,1,0.0,0,1,554,4787,4787,79,1171,,,7.673,fashion
fixed_631.json,4,1,1,1.0,0,1,554,2283,2283,47,906,,,4.473,food
fixed_632.json,13,0,1,0.25,0,1,554,15169,15169,225,1927,,,17.473,food
fixed_633.json,4,1,1,1.0,0,1,554,2353,2353,56,949,,,4.473,beauty
fixed_634.json,7,1,1,1.0,1,1,554,6733,6733,102,1382,,,9.273,beauty
fixed_635.json,5,1,1,1.0,0,1,554,3201,3201,63,945,,,6.073,furniture
fixed_636.json,5,1,1,1.0,0,1,554,3438,3438,66,1029,,,6.073,electronics
fixed_637.json,6,0,1,0.3333333333333333,0,1,554,4331,4331,79,1016,,,7.673,electronics
fixed_638.json,5,0,1,0.3333333333333333,0,1,554,3415,3415,75,1017,,,6.073,furniture
fixed_639.json,4,0,1,0.6666666666666666,0,1,554,2301,2301,49,912,,,4.473,beauty
fixed_640.json,5,0,1,0.0333333333333333,1,1,554,3462,3462,69,1025,,,6.073,beauty
fixed_641.json,5,1,1,1.0,0,1,554,3265,3265,64,960,,,6.073,electronics
fixed_642.json,5,1,1,1.0,0,1,554,3799,3799,70,1221,,,6.073,fashion
fixed_643.json,6,1,1,1.0,0,1,554,4337,4337,82,1023,,,7.673,fashion
fixed_644.json,6,1,1,1.0,0,1,554,4249,4249,79,994,,,7.673,beauty
fixed_645.json,15,0,0,0.0,1,0,554,19020,19020,264,1810,,,15.873,fashion
fixed_646.json,6,1,1,1.0,0,1,554,4596,4596,85,1093,,,7.673,food
fixed_647.json,6,0,1,0.75,0,1,554,4613,4613,82,1104,,,7.673,beauty
fixed_648.json,6,0,1,0.4,0,1,554,5064,5064,91,1244,,,7.673,furniture
fixed_649.json,15,0,0,0.0,1,0,554,19551,19551,231,1652,,,13.473,beauty
fixed_650.json,6,0,1,0.0,0,1,554,5507,5507,98,1393,,,7.673,beauty
fixed_651.json,5,0,1,0.5,0,1,554,3209,3209,65,934,,,6.073,fashion
fixed_652.json,5,0,1,0.3333333333333333,0,1,554,3437,3437,95,1038,,,6.073,fashion
fixed_653.json,5,0,1,0.8,0,1,554,3336,3336,66,996,,,6.073,furniture
fixed_654.json,5,0,1,0.05,0,1,554,3433,3433,63,1011,,,6.073,furniture
fixed_655.json,6,1,1,1.0,0,1,554,4376,4376,82,1031,,,7.673,fashion
fixed_656.json,6,0,1,0.5,0,1,554,4400,4400,82,1032,,,7.673,electronics
fixed_657.json,5,0,1,0.6666666666666666,1,1,554,3267,3267,81,968,,,6.073,electronics
fixed_658.json,4,1,1,1.0,0,1,554,2304,2304,44,923,,,4.473,food
fixed_659.json,5,1,1,1.0,0,1,554,3349,3349,64,988,,,6.073,beauty
fixed_660.json,5,0,1,0.3333333333333333,1,1,554,3250,3250,64,982,,,6.873,food
fixed_661.json,11,0,1,0.6666666666666666,1,1,554,10598,10598,165,1481,,,12.573,furniture
fixed_662.json,5,1,1,1.0,0,1,554,3330,3330,59,983,,,6.073,beauty
fixed_663.json,4,0,1,0.0,0,1,554,2251,2251,45,898,,,4.473,food
fixed_664.json,4,1,1,1.0,0,1,554,2324,2324,52,933,,,4.473,beauty
fixed_665.json,15,0,0,0.0,1,0,554,21620,21620,256,1873,,,14.273,furniture
fixed_666.json,15,0,0,0.0,1,0,554,15418,15418,404,1365,,,28.373,electronics
fixed_667.json,5,0,1,0.6666666666666666,0,1,554,3281,3281,61,966,,,6.073,beauty
fixed_668.json,6,1,1,1.0,0,1,554,7575,7575,90,2102,,,7.673,fashion
fixed_669.json,6,0,1,0.5,0,1,554,4256,4256,89,1012,,,7.673,furniture
fixed_670.json,7,0,1,0.6666666666666666,1,1,554,5563,5563,111,1172,,,10.073,fashion
fixed_671.json,5,1,1,1.0,0,1,554,3300,3300,62,974,,,6.073,food
fixed_672.json,4,0,1,0.3333333333333333,0,1,554,2402,2402,49,973,,,4.473,food
fixed_673.json,6,1,1,1.0,0,1,554,5277,5277,114,1324,,,7.673,furniture
fixed_674.json,5,0,1,0.5,0,1,554,3268,3268,67,978,,,6.073,furniture
fixed_675.json,4,1,1,1.0,0,1,554,2254,2254,48,890,,,4.473,food
fixed_676.json,6,0,1,0.6666666666666666,0,1,554,4393,4393,86,1046,,,7.673,food
fixed_677.json,6,0,1,0.75,1,1,554,4381,4381,79,1032,,,7.673,furniture
fixed_678.json,6,1,1,1.0,0,1,554,4534,4534,82,1079,,,7.673,fashion
fixed_679.json,5,0,1,0.5,0,1,554,3775,3775,71,1215,,,6.073,fashion
fixed_680.json,5,0,1,0.6666666666666666,0,1,554,3300,3300,70,979,,,6.073,electronics
fixed_681.json,6,0,1,0.75,0,1,554,5009,5009,95,1247,,,7.673,fashion
fixed_682.json,15,0,0,0.0,1,0,554,22432,22432,268,2061,,,15.673,beauty
fixed_683.json,4,1,1,1.0,0,1,554,2606,2606,60,1068,,,4.473,electronics
fixed_684.json,5,0,1,0.6666666666666666,0,1,554,3298,3298,62,982,,,6.073,food
fixed_685.json,4,0,1,0.75,0,1,554,2454,2454,53,996,,,4.473,beauty
fixed_686.json,15,0,0,0.0,1,0,554,23079,23079,259,2545,,,17.373,electronics
fixed_687.json,5,1,1,1.0,0,1,554,3636,3636,68,1091,,,6.073,food
fixed_688.json,4,1,1,1.0,0,1,554,2380,2380,46,963,,,4.473,fashion
fixed_689.json,6,0,1,0.0,0,1,554,4783,4783,78,1171,,,7.673,fashion
fixed_690.json,4,0,1,0.3333333333333333,0,1,554,2333,2333,48,938,,,4.473,food
fixed_691.json,15,0,0,0.0,1,0,554,18232,18232,304,1660,,,17.973,electronics
fixed_692.json,4,0,1,0.5,0,1,554,2402,2402,53,964,,,4.473,beauty
fixed_693.json,6,1,1,1.0,0,1,554,4521,4521,80,1058,,,7.673,furniture
fixed_694.json,5,0,1,0.6666666666666666,0,1,554,3339,3339,58,981,,,6.073,beauty
fixed_695.json,5,0,1,0.0,0,1,554,3517,3517,67,1053,,,6.073,beauty
fixed_696.json,15,0,0,0.0,1,0,554,25664,25664,581,2644,,,19.273,furniture
fixed_697.json,7,0,1,0.5714285714285714,1,1,554,8938,8938,119,1921,,,9.273,furniture
fixed_698.json,4,0,1,0.75,0,1,554,2440,2440,61,979,,,4.473,electronics
fixed_699.json,4,0,1,0.3333333333333333,0,1,554,2332,2332,47,936,,,4.473,beauty
fixed_700.json,15,0,0,0.0,1,0,554,19995,19995,277,1954,,,15.273,beauty
fixed_701.json,5,0,1,0.5,0,1,554,3308,3308,69,980,,,6.073,furniture
fixed_702.json,6,1,1,1.0,0,1,554,4126,4126,84,956,,,7.673,furniture
fixed_703.json,5,1,1,1.0,0,1,554,3475,3475,71,1065,,,6.073,fashion
fixed_704.json,4,0,1,0.0,0,1,554,2317,2317,48,926,,,4.473,beauty
fixed_705.json,4,0,1,0.25,0,1,554,2375,2375,46,952,,,4.473,food
fixed_706.json,7,1,1,1.0,1,1,554,5282,5282,102,1045,,,8.873,fashion
fixed_707.json,6,0,1,0.75,0,1,554,4559,4559,90,1101,,,7.673,food
fixed_708.json,7,0,1,0.6666666666666666,1,1,554,5052,5052,90,977,,,9.273,fashion
fixed_709.json,5,1,1,1.0,0,1,554,4325,4325,90,1455,,,6.073,electronics
fixed_710.json,6,1,1,1.0,0,1,554,4551,4551,110,1077,,,7.673,fashion
fixed_711.json,6,0,1,0.0,1,1,554,4261,4261,106,1018,,,8.473,beauty
fixed_712.json,5,1,1,1.0,0,1,554,3378,3378,72,1002,,,6.073,food
fixed_713.json,6,0,1,0.6666666666666666,0,1,554,4348,4348,81,1018,,,7.673,fashion
fixed_714.json,6,1,1,1.0,0,1,554,4332,4332,91,1016,,,7.673,fashion
fixed_715.json,4,0,1,0.75,0,1,554,2312,2312,50,914,,,4.473,food
fixed_716.json,5,1,1,1.0,0,1,554,3805,3805,92,1224,,,6.073,furniture
fixed_717.json,5,0,1,0.3333333333333333,1,1,554,4798,4798,78,1706,,,6.073,beauty
fixed_718.json,15,1,1,1.0,1,0,554,19878,19878,300,2311,,,22.873,electronics
fixed_719.json,4,1,1,1.0,0,1,554,2295,2295,48,910,,,4.473,food
fixed_720.json,4,0,1,0.6666666666666666,0,1,554,2360,2360,48,944,,,4.473,furniture
fixed_721.json,7,0,1,0.25,1,1,554,5769,5769,99,1256,,,8.273,furniture
fixed_722.json,4,1,1,1.0,0,1,554,2267,2267,50,895,,,4.473,beauty
fixed_723.json,5,0,1,0.75,0,1,554,3369,3369,64,1000,,,6.073,fashion
fixed_724.json,12,0,1,0.5,1,1,554,12897,12897,188,1743,,,12.873,furniture
fixed_725.json,15,0,0,0.0,1,0,554,18688,18688,793,1559,,,14.659,beauty
fixed_726.json,4,0,1,0.6666666666666666,0,1,554,2366,2366,45,949,,,4.473,food
fixed_727.json,6,0,1,0.0,0,1,554,4553,4553,86,1080,,,7.673,furniture
fixed_728.json,12,0,1,0.6666666666666666,1,1,554,14274,14274,186,2084,,,12.673,electronics
fixed_729.json,4,0,1,0.1,0,1,554,2355,2355,49,952,,,4.473,beauty
fixed_730.json,5,0,1,0.5,0,1,554,4046,4046,89,1295,,,6.073,electronics
fixed_731.json,15,0,0,0.0,1,0,554,21167,21167,283,2489,,,13.073,electronics
fixed_732.json,5,1,1,1.0,0,1,554,3268,3268,65,962,,,6.073,food
fixed_733.json,15,0,0,0.0,1,0,554,24434,24434,243,2647,,,17.573,food
fixed_734.json,4,1,1,1.0,0,1,554,2318,2318,51,923,,,4.473,electronics
fixed_735.json,15,0,0,0.0,1,0,554,15056,15056,478,1410,,,32.373,food
fixed_736.json,5,1,1,1.0,0,1,554,3329,3329,71,979,,,6.073,food
fixed_737.json,4,0,1,0.1,0,1,554,2172,2172,48,844,,,4.473,food
fixed_738.json,4,0,1,0.3333333333333333,0,1,554,2294,2294,51,908,,,4.473,furniture
fixed_739.json,5,1,1,1.0,0,1,554,3015,3015,61,870,,,6.073,furniture
fixed_740.json,6,1,1,1.0,1,1,554,4191,4191,82,996,,,8.473,beauty
fixed_741.json,4,0,1,0.6666666666666666,0,1,554,2302,2302,45,912,,,4.473,electronics
fixed_742.json,4,1,1,1.0,0,1,554,2414,2414,51,975,,,4.473,electronics
fixed_743.json,7,0,1,0.6666666666666666,1,1,554,5046,5046,92,972,,,9.273,fashion
fixed_744.json,5,0,1,0.8,0,1,554,3479,3479,74,1048,,,6.073,electronics
fixed_745.json,4,0,1,0.0666666666666666,0,1,554,2365,2365,48,943,,,4.473,electronics
fixed_746.json,15,0,0,0.0,1,0,554,19600,19600,261,1804,,,16.173,furniture
fixed_747.json,5,0,1,0.6666666666666666,0,1,554,3548,3548,59,1156,,,5.473,beauty
fixed_748.json,7,0,1,0.75,1,1,554,5488,5488,110,1118,,,10.073,fashion
fixed_749.json,6,0,1,0.75,1,1,554,4566,4566,94,1116,,,7.673,fashion
fixed_750.json,5,1,1,1.0,0,1,554,3258,3258,64,952,,,6.073,beauty
fixed_751.json,6,0,1,0.25,0,1,554,4366,4366,87,1030,,,7.673,electronics
fixed_752.json,15,0,0,0.0,1,0,554,16766,16766,330,1481,,,12.973,beauty
fixed_753.json,5,1,1,1.0,0,1,554,3405,3405,70,1016,,,6.073,fashion
fixed_754.json,6,1,1,1.0,0,1,554,4311,4311,78,1030,,,7.673,furniture
fixed_755.json,4,0,1,0.3333333333333333,0,1,554,2264,2264,50,891,,,4.473,beauty
fixed_756.json,6,1,1,1.0,0,1,554,4529,4529,85,1078,,,7.673,fashion
fixed_757.json,5,1,1,1.0,0,1,554,3423,3423,61,1023,,,6.073,furniture
fixed_758.json,15,0,0,0.0,1,0,554,25395,25395,306,2608,,,18.573,fashion
fixed_759.json,4,1,1,1.0,0,1,554,2306,2306,52,922,,,4.473,electronics
fixed_760.json,7,0,1,0.6666666666666666,0,1,554,6290,6290,93,1350,,,8.673,fashion
fixed_761.json,5,0,1,0.1,0,1,554,3377,3377,76,1030,,,6.073,fashion
fixed_762.json,7,0,1,0.8333333333333334,1,1,554,5058,5058,107,1005,,,8.873,furniture
fixed_763.json,7,1,1,1.0,1,1,554,5930,5930,104,1228,,,10.073,electronics
fixed_764.json,15,0,0,0.0,1,0,554,21215,21215,429,1873,,,19.773,beauty
fixed_765.json,15,0,0,0.0,1,0,554,15100,15100,407,1320,,,19.573,furniture
fixed_766.json,4,1,1,1.0,0,1,554,2318,2318,71,926,,,4.473,beauty
fixed_767.json,6,0,1,0.0333333333333333,0,1,554,4695,4695,80,1116,,,7.673,food
fixed_768.json,7,0,1,0.4,1,1,554,5434,5434,119,1059,,,9.273,beauty
fixed_769.json,5,0,1,0.25,0,1,554,3325,3325,62,984,,,6.073,food
fixed_770.json,5,1,1,1.0,0,1,554,3419,3419,67,1016,,,6.073,beauty
fixed_771.json,15,0,0,0.0,1,0,554,23567,23567,262,2418,,,16.273,electronics
fixed_772.json,6,0,1,0.6666666666666666,1,1,554,4387,4387,85,1058,,,7.273,electronics
fixed_773.json,15,0,0,0.0,0,0,554,33673,33673,247,4033,,,17.473,fashion
fixed_774.json,4,1,1,1.0,0,1,554,2313,2313,50,919,,,4.473,beauty
fixed_775.json,8,0,1,0.5,1,1,554,6764,6764,112,1125,,,10.873,food
fixed_776.json,15,0,0,0.0,1,0,554,15444,15444,307,1300,,,33.973,electronics
fixed_777.json,4,0,1,0.75,0,1,554,2438,2438,54,1007,,,4.473,furniture
fixed_778.json,5,0,1,0.0333333333333333,0,1,554,3540,3540,65,1066,,,6.073,electronics
fixed_779.json,6,0,1,0.0,1,1,554,4420,4420,102,1157,,,7.873,electronics
fixed_780.json,8,0,1,0.8,1,1,554,8540,8540,151,1650,,,11.673,food
fixed_781.json,4,0,1,0.6666666666666666,0,1,554,2365,2365,55,953,,,4.473,furniture
fixed_782.json,15,0,0,0.0,1,0,554,22889,22889,270,2581,,,19.973,food
fixed_783.json,4,0,1,0.0333333333333333,0,1,554,2357,2357,85,941,,,4.473,food
fixed_784.json,4,0,1,0.5,0,1,554,2246,2246,47,892,,,4.473,furniture
fixed_785.json,5,1,1,1.0,0,1,554,3523,3523,71,1058,,,6.073,food
fixed_786.json,5,1,1,1.0,0,1,554,3210,3210,60,935,,,6.073,beauty
fixed_787.json,5,0,1,0.75,0,1,554,3562,3562,61,1076,,,6.073,food
fixed_788.json,6,1,1,1.0,0,1,554,4122,4122,77,955,,,7.673,fashion
fixed_789.json,4,0,1,0.6666666666666666,0,1,554,2376,2376,49,959,,,4.473,beauty
fixed_790.json,5,1,1,1.0,0,1,554,3601,3601,69,1119,,,6.073,electronics
fixed_791.json,7,1,1,1.0,1,1,554,5493,5493,103,1119,,,10.073,beauty
fixed_792.json,5,0,1,0.5,0,1,554,3222,3222,60,942,,,6.073,furniture
fixed_793.json,5,1,1,1.0,0,1,554,3061,3061,67,885,,,6.073,food
fixed_794.json,5,0,1,0.8,0,1,554,3535,3535,70,1056,,,6.073,furniture
fixed_795.json,6,1,1,1.0,0,1,554,5235,5235,92,1313,,,7.673,fashion
fixed_796.json,5,0,1,0.25,0,1,554,3516,3516,73,1066,,,6.073,food
fixed_797.json,5,1,1,1.0,0,1,554,3374,3374,64,999,,,6.073,beauty
fixed_798.json,12,0,1,0.6666666666666666,1,1,554,12840,12840,187,1681,,,14.173,food
fixed_799.json,4,0,1,0.4,0,1,554,2388,2388,51,965,,,4.473,electronics
fixed_800.json,4,1,1,1.0,0,1,554,2454,2454,52,1000,,,4.473,electronics
fixed_801.json,6,1,1,1.0,0,1,554,4257,4257,83,1000,,,7.673,fashion
fixed_802.json,4,0,1,0.6666666666666666,0,1,554,2315,2315,51,918,,,4.473,food
fixed_803.json,4,1,1,1.0,0,1,554,2576,2576,49,1075,,,4.473,electronics
fixed_804.json,7,0,1,0.8,1,1,554,6008,6008,121,1286,,,10.073,food
fixed_805.json,5,0,1,0.5,0,1,554,3292,3292,65,965,,,6.073,beauty
fixed_806.json,9,0,1,0.6666666666666666,1,1,554,12170,12170,144,3093,,,12.873,furniture
fixed_807.json,6,0,1,0.75,0,1,554,4715,4715,79,1140,,,7.673,fashion
fixed_808.json,4,0,1,0.125,0,1,554,2295,2295,51,904,,,4.473,food
fixed_809.json,5,0,1,0.3333333333333333,0,1,554,3167,3167,70,937,,,6.073,fashion
fixed_810.json,4,1,1,1.0,0,1,554,2451,2451,57,991,,,4.473,electronics
fixed_811.json,4,0,1,0.5,0,1,554,2338,2338,49,940,,,4.473,beauty
fixed_812.json,5,0,1,0.75,0,1,554,3336,3336,62,989,,,6.073,beauty
fixed_813.json,5,0,1,0.3333333333333333,0,1,554,3433,3433,81,1028,,,6.073,furniture
fixed_814.json,5,0,1,0.6666666666666666,1,1,554,3073,3073,73,893,,,6.073,furniture
fixed_815.json,6,1,1,1.0,0,1,554,4862,4862,85,1176,,,7.673,furniture
fixed_816.json,5,0,1,0.4,0,1,554,3596,3596,74,1093,,,6.073,food
fixed_817.json,4,1,1,1.0,0,1,554,2375,2375,52,960,,,4.473,beauty
fixed_818.json,5,1,1,1.0,0,1,554,3615,3615,67,1085,,,6.073,beauty
fixed_819.json,5,1,1,1.0,0,1,554,3470,3470,71,1020,,,6.073,electronics
fixed_820.json,4,0,1,0.6666666666666666,0,1,554,2501,2501,50,1045,,,4.473,food
fixed_821.json,5,0,1,0.0,0,1,554,3211,3211,66,937,,,6.073,fashion
fixed_822.json,6,0,1,0.0,1,1,554,4040,4040,90,956,,,8.473,food
fixed_823.json,4,1,1,1.0,0,1,554,2681,2681,57,1149,,,4.473,electronics
fixed_824.json,7,0,1,0.6666666666666666,1,1,554,5243,5243,94,1016,,,9.273,beauty
fixed_825.json,6,0,1,0.6666666666666666,0,1,554,4643,4643,78,1102,,,7.673,electronics
fixed_826.json,5,1,1,1.0,0,1,554,3328,3328,65,996,,,6.073,electronics
fixed_827.json,5,1,1,1.0,0,1,554,3540,3540,65,1057,,,6.073,electronics
fixed_828.json,8,0,1,0.6666666666666666,1,1,554,6706,6706,130,1146,,,12.473,electronics
fixed_829.json,5,1,1,1.0,0,1,554,3288,3288,66,972,,,6.073,fashion
fixed_830.json,4,1,1,1.0,0,1,554,2307,2307,51,921,,,4.473,beauty
fixed_831.json,6,0,1,0.0,1,1,554,4509,4509,98,1057,,,7.673,food
fixed_832.json,4,0,1,0.0,0,1,554,2277,2277,49,899,,,4.473,food
fixed_833.json,5,1,1,1.0,0,1,554,3686,3686,74,1109,,,6.073,electronics
fixed_834.json,5,1,1,1.0,0,1,554,3354,3354,63,993,,,6.073,beauty
fixed_835.json,6,0,1,0.5,0,1,554,5094,5094,103,1271,,,7.673,furniture
fixed_836.json,4,0,1,0.3333333333333333,0,1,554,2335,2335,51,937,,,4.473,food
fixed_837.json,4,0,1,0.6666666666666666,0,1,554,2215,2215,51,864,,,4.473,food
fixed_838.json,5,0,1,0.75,0,1,554,3562,3562,79,1075,,,6.073,food
fixed_839.json,4,0,1,0.6666666666666666,0,1,554,2309,2309,49,920,,,4.473,furniture
fixed_840.json,5,0,1,0.5,0,1,554,3455,3455,64,1030,,,6.073,beauty
fixed_841.json,4,0,1,0.6666666666666666,0,1,554,2323,2323,48,935,,,4.473,electronics
fixed_842.json,6,1,1,1.0,0,1,554,4554,4554,83,1080,,,7.673,beauty
fixed_843.json,5,1,1,1.0,0,1,554,3553,3553,78,1072,,,6.073,food
fixed_844.json,6,1,1,1.0,0,1,554,4309,4309,74,1005,,,7.673,fashion
fixed_845.json,10,0,1,0.05,1,1,554,11290,11290,189,1896,,,12.373,fashion
fixed_846.json,4,0,1,0.0,0,1,554,2323,2323,48,930,,,4.473,electronics
fixed_847.json,7,1,1,1.0,1,1,554,5487,5487,90,1077,,,9.273,fashion
fixed_848.json,10,1,1,1.0,0,1,554,9584,9584,159,1543,,,14.273,food
fixed_849.json,6,0,1,0.75,1,1,554,4243,4243,90,1013,,,8.473,furniture
fixed_850.json,7,0,1,0.6666666666666666,1,1,554,5554,5554,116,1111,,,10.073,electronics
fixed_851.json,5,1,1,1.0,0,1,554,3321,3321,70,986,,,6.073,furniture
fixed_852.json,4,1,1,1.0,0,1,554,2363,2363,52,948,,,4.473,beauty
fixed_853.json,15,0,0,0.0,1,0,554,19026,19026,297,1733,,,16.673,electronics
fixed_854.json,4,0,1,0.0,0,1,554,2239,2239,52,878,,,4.473,electronics
fixed_855.json,6,0,1,0.5,0,1,554,4367,4367,86,1029,,,7.673,fashion
fixed_856.json,5,1,1,1.0,0,1,554,3270,3270,59,960,,,6.073,beauty
fixed_857.json,6,0,1,0.6666666666666666,0,1,554,4626,4626,79,1105,,,7.673,furniture
fixed_858.json,5,1,1,1.0,0,1,554,3290,3290,67,970,,,6.073,food
fixed_859.json,5,1,1,1.0,0,1,554,3121,3121,63,905,,,6.073,fashion
fixed_860.json,6,1,1,1.0,0,1,554,4217,4217,80,991,,,7.673,food
fixed_861.json,6,0,1,0.75,0,1,554,4843,4843,90,1166,,,7.673,food
fixed_862.json,5,1,1,1.0,0,1,554,3353,3353,94,991,,,6.073,fashion
fixed_863.json,4,1,1,1.0,0,1,554,2389,2389,50,967,,,4.473,furniture
fixed_864.json,7,1,1,1.0,1,1,554,5373,5373,95,1105,,,7.273,electronics
fixed_865.json,4,1,1,1.0,0,1,554,2263,2263,52,895,,,4.473,electronics
fixed_866.json,15,0,0,0.0,1,0,554,18112,18112,408,1688,,,15.673,furniture
fixed_867.json,5,0,1,0.0666666666666666,0,1,554,3537,3537,67,1081,,,6.073,electronics
fixed_868.json,11,0,1,0.6666666666666666,1,1,554,10969,10969,158,1617,,,10.773,food
fixed_869.json,7,1,1,1.0,1,1,554,5575,5575,119,1152,,,10.073,food
fixed_870.json,8,1,1,1.0,1,1,554,6334,6334,117,1140,,,11.873,food
fixed_871.json,4,1,1,1.0,0,1,554,2440,2440,49,996,,,4.473,electronics
fixed_872.json,5,1,1,1.0,0,1,554,3330,3330,71,1000,,,6.073,fashion
fixed_873.json,5,1,1,1.0,0,1,554,3402,3402,69,1016,,,6.073,beauty
fixed_874.json,15,0,0,0.0,1,0,554,14902,14902,495,1266,,,14.659,beauty
fixed_875.json,5,0,1,0.3333333333333333,1,1,554,3744,3744,85,1152,,,6.073,food
fixed_876.json,4,0,1,0.6666666666666666,0,1,554,2288,2288,54,903,,,4.473,food
fixed_877.json,6,1,1,1.0,0,1,554,4731,4731,83,1117,,,7.673,electronics
fixed_878.json,7,0,1,0.5,1,1,554,6110,6110,141,1292,,,9.473,beauty
fixed_879.json,5,0,1,0.3333333333333333,0,1,554,3494,3494,71,1070,,,6.073,electronics
fixed_880.json,9,0,1,0.25,1,1,554,10497,10497,162,1711,,,13.273,furniture
fixed_881.json,4,1,1,1.0,0,1,554,2361,2361,48,952,,,4.473,furniture
fixed_882.json,6,0,1,0.3333333333333333,1,1,554,3986,3986,86,940,,,8.473,electronics
fixed_883.json,15,0,0,0.0,1,0,554,20735,20735,238,2108,,,17.273,beauty
fixed_884.json,5,0,1,0.75,0,1,554,3794,3794,66,1172,,,6.073,electronics
fixed_885.json,6,1,1,1.0,0,1,554,4703,4703,88,1122,,,7.673,furniture
fixed_886.json,5,1,1,1.0,0,1,554,3256,3256,64,959,,,6.073,fashion
fixed_887.json,6,0,1,0.8,1,1,554,4285,4285,79,998,,,7.673,fashion
fixed_888.json,6,1,1,1.0,0,1,554,4417,4417,86,1040,,,7.673,fashion
fixed_889.json,5,1,1,1.0,0,1,554,3482,3482,68,1060,,,6.073,food
fixed_890.json,6,0,1,0.8333333333333334,0,1,554,4800,4800,85,1170,,,7.673,beauty
fixed_891.json,6,1,1,1.0,0,1,554,4551,4551,110,1077,,,7.673,fashion
fixed_892.json,5,0,1,0.75,0,1,554,3295,3295,67,969,,,6.073,beauty
fixed_893.json,15,0,0,0.0,1,0,554,19722,19722,321,1690,,,24.273,electronics
fixed_894.json,5,1,1,1.0,0,1,554,3599,3599,72,1100,,,6.073,electronics
fixed_895.json,13,1,1,1.0,1,1,554,15754,15754,203,1893,,,14.173,beauty
fixed_896.json,15,0,0,0.0,1,0,554,15312,15312,409,1340,,,21.973,fashion
fixed_897.json,6,1,1,1.0,1,1,554,5356,5356,93,1351,,,7.573,furniture
fixed_898.json,5,1,1,1.0,0,1,554,3458,3458,70,1023,,,6.073,beauty
fixed_899.json,4,0,1,0.75,0,1,554,2389,2389,53,962,,,4.473,electronics
fixed_900.json,15,0,0,0.0,1,0,554,22950,22950,267,2270,,,19.273,electronics
fixed_901.json,5,1,1,1.0,0,1,554,3661,3661,74,1136,,,6.073,electronics
fixed_902.json,4,0,1,0.0,0,1,554,2154,2154,52,835,,,4.473,furniture
fixed_903.json,7,0,1,0.2,1,1,554,5695,5695,115,1137,,,10.073,furniture
fixed_904.json,8,0,1,0.4,1,1,554,6469,6469,106,1072,,,10.873,fashion
fixed_905.json,6,1,1,1.0,0,1,554,4339,4339,85,1029,,,7.673,beauty
fixed_906.json,5,1,1,1.0,0,1,554,3422,3422,64,1027,,,6.073,fashion
fixed_907.json,4,0,1,0.3333333333333333,0,1,554,2390,2390,54,960,,,4.473,electronics
fixed_908.json,5,1,1,1.0,0,1,554,3449,3449,94,1036,,,6.073,beauty
fixed_909.json,15,0,0,0.0,1,0,554,14124,14124,312,1200,,,33.973,fashion
fixed_910.json,6,1,1,1.0,1,1,554,4390,4390,96,1129,,,8.473,food
fixed_911.json,4,0,1,0.75,0,1,554,2397,2397,50,970,,,4.473,food
fixed_912.json,7,1,1,1.0,1,1,554,4927,4927,95,970,,,8.873,fashion
fixed_913.json,12,0,1,0.6666666666666666,1,1,554,8187,8187,90,1054,,,6.073,beauty
fixed_914.json,4,1,1,1.0,0,1,554,2303,2303,54,912,,,4.473,furniture
fixed_915.json,6,0,1,0.0,0,1,554,4485,4485,81,1074,,,7.673,fashion
